íÁëÃâÑí∑,íÁëÃïù,ç∂âEï«ëÃçÇÇ≥,íÜãlìyìVí[çÇÇ≥,íÁäOãÊä‘ínï\ñ ,íÁì‡ãÊä‘ínï\ñ ,à¯í£çﬁä‘äu,ç›óàínî’èdó ,ç›óàínî’ãÊï™,ç›óàínî’Níl,ç›óàínî’ñÄéCäp,ç›óàínî’îSíÖóÕ,ç›óàínî’ïœå`åWêî,íÜãlÇﬂèdó ,íÜãlÇﬂãÊï™,íÜãlÇﬂNíl,íÜãlÇﬂñÄéCäp,íÜãlÇﬂîSíÖóÕ,ñÓî¬å^,ñÓî¬çﬁóø,à¯í£çﬁíºåa,à¯í£çﬁçﬁóøî‘çÜ,ï†ãNÇµçﬁéø,íÁäOë§êÖà _èÌéû,íÁì‡ë§êÖà _èÌéû,à¯í£çﬁà íu,ï†ãNÇµî‘çÜ,ç™ì¸ÇÍê[Ç≥,à¿ëSó¶ÉGÉâÅ[îªíË
29,5.0,7.6,7.5,0.8,0.0,1.6,14,1,20,14,82,139500,15,0,39,4,7,0,0,77,1,0,7.0,0.0,2.2,5,1.700000000000001,0
17,7.5,2.2,2.1,0.0,0.7,1.6,12,0,41,42,159,19700,15,1,10,34,9,1,0,43,1,0,1.0,0.2,1.7,3,4.0,0
11,12.6,5.2,5.1,1.7,0.0,1.6,20,1,40,42,53,99100,20,1,2,28,126,1,0,70,1,0,4.2,0.0,4.3,9,2.3,0
22,9.9,4.0,3.9,1.7,0.0,0.8,14,0,25,11,189,79000,18,0,9,40,185,2,1,66,0,0,2.0,0.0,3.0,1,2.7,0
23,3.3,5.3,5.2,0.0,2.5,0.8,13,0,20,39,168,118500,11,1,36,6,129,0,1,51,0,1,4.4,2.0,3.4,7,0.9000000000000004,0
25,10.9,2.9,2.8,0.0,0.1,1.6,20,1,40,22,140,78200,16,1,50,31,248,1,0,44,0,1,1.5,0.0,2.5,2,1.5000000000000004,0
16,8.2,9.8,9.7,1.5,0.0,0.8,13,0,24,36,275,58000,14,1,6,43,8,2,1,40,1,0,9.1,0.0,7.7,4,1.799999999999999,0
28,5.4,8.6,8.5,2.2,0.0,1.6,16,1,9,4,111,37900,11,0,13,10,67,2,0,36,1,0,4.3,0.0,5.8,6,2.1,0
18,2.7,7.4,7.3,2.7,0.0,0.8,20,0,44,18,246,17700,19,1,21,23,127,0,1,33,0,1,6.1,0.0,4.5,9,2.4000000000000004,0
30,13.0,6.2,6.1,3.0,0.0,1.6,13,0,28,32,82,196500,16,0,28,35,186,1,0,29,1,0,3.4,0.0,3.7,1,2.7,0
13,1.2,3.5,3.4,1.6,0.0,0.8,17,1,39,1,120,136700,17,0,39,28,187,1,1,45,1,0,3.1,0.0,1.8,0,8.7,0
21,3.7,6.2,6.1,0.0,2.1,1.6,16,1,8,29,197,16900,17,0,10,13,189,2,1,76,0,0,2.5,0.3,4.8,9,1.2999999999999998,0
19,10.1,6.5,6.4,1.3,0.0,0.8,18,0,18,43,130,36500,12,0,13,45,8,0,0,53,0,1,2.7,0.0,3.9,4,5.6,0
27,12.6,9.3,9.2,0.0,4.3,0.8,17,1,38,26,207,115700,13,0,36,31,10,1,1,84,1,1,7.1,2.7,5.3,3,7.800000000000001,0
26,5.9,9.6,9.5,4.0,0.0,1.6,19,0,48,40,139,135300,18,1,39,17,128,2,0,61,1,1,8.1,0.0,9.2,8,2.5,0
30,7.1,6.9,6.8,2.8,0.0,0.8,14,1,7,9,178,75400,18,1,50,10,129,2,1,77,1,1,4.4,0.0,5.9,8,8.4,0
28,13.5,7.2,7.1,1.0,0.0,0.8,16,0,17,23,111,94900,13,0,2,42,247,0,0,54,1,1,4.4,0.0,4.6,3,3.1000000000000005,0
11,1.6,4.5,4.4,0.6,0.0,1.6,20,0,27,37,149,35100,13,1,13,35,248,1,1,69,1,0,1.4,0.0,2.3,2,9.1,0
19,4.1,7.2,7.1,0.0,1.4,1.6,19,1,47,20,226,114300,14,0,36,20,250,2,1,35,0,0,4.4,0.7,2.2,1,1.7000000000000002,0
13,9.2,2.1,2.0,0.7,0.0,1.6,17,0,47,20,120,193700,18,0,28,14,67,2,1,62,0,0,0.7,0.0,0.9,7,9.7,0
12,9.0,3.6,3.5,1.6,0.0,0.8,19,1,1,17,33,53800,16,0,6,12,129,1,1,90,1,1,3.0,0.0,2.6,8,2.6,0
14,3.5,9.3,9.2,1.7,0.0,1.6,15,0,20,45,4,13500,11,0,21,36,248,2,1,82,0,0,5.9,0.0,3.2,3,3.1999999999999997,0
23,6.0,4.0,3.9,0.0,1.9,1.6,14,1,41,28,81,92800,12,1,43,22,250,0,1,48,0,0,3.7,1.0,3.4,1,5.5,0
13,3.3,2.8,2.7,0.7,0.0,0.8,17,0,25,42,216,72600,20,0,50,34,10,1,0,44,0,1,1.2,0.0,1.9,4,5.8,0
25,13.7,9.7,9.6,3.8,0.0,1.6,11,1,10,11,52,52400,17,1,6,1,69,1,1,40,1,0,7.8,0.0,6.6,6,6.100000000000001,0
29,1.8,7.0,6.9,0.0,0.6,0.8,15,1,20,25,90,191600,18,1,18,39,70,2,1,56,1,0,2.7,0.0,2.7,5,2.4000000000000004,0
20,12.2,5.8,5.7,0.0,0.0,0.8,18,0,4,39,226,171400,15,0,25,6,130,2,0,52,0,0,4.3,0.0,0.9,8,2.7,0
10,9.4,4.6,4.5,0.5,0.0,1.6,12,0,40,8,61,151200,13,1,32,19,189,0,1,49,1,1,1.1,0.0,4.1,0,3.0,0
22,6.7,3.4,3.3,0.7,0.0,0.8,15,1,24,22,197,131100,20,1,39,31,249,1,0,45,1,0,2.2,0.0,2.5,2,3.3000000000000003,0
30,9.2,6.1,6.0,0.0,1.7,0.8,13,0,45,5,274,11300,11,1,10,16,251,2,0,76,1,0,5.5,1.3,3.6,1,5.6,0
24,1.2,9.1,9.0,4.0,0.0,0.8,11,1,44,5,168,90700,15,1,2,10,68,2,0,37,1,1,5.9,0.0,6.0,7,3.9,0
11,3.7,3.8,3.7,1.6,0.0,0.8,20,1,13,33,245,170000,16,0,25,41,70,0,0,69,0,1,3.1,0.0,1.9,6,6.2,0
15,5.0,9.2,9.1,0.0,3.8,1.6,14,0,24,2,283,110100,16,1,36,34,71,0,1,85,0,1,5.6,0.9,8.4,5,2.5,0
21,7.3,2.9,2.8,0.7,0.0,1.6,16,1,7,15,13,169400,18,0,35,40,248,2,0,42,1,0,1.2,0.0,2.0,3,1.1999999999999995,0
29,9.9,5.6,5.5,1.5,0.0,1.6,14,0,28,43,90,49600,19,1,6,25,250,0,1,74,1,0,3.8,0.0,2.9,2,3.4000000000000004,0
20,7.1,4.4,4.3,1.6,0.0,0.8,18,1,12,12,226,29500,17,0,13,38,9,0,0,70,1,0,4.3,0.0,2.1,4,3.6999999999999993,0
11,4.4,3.2,3.1,1.5,0.0,1.6,11,1,48,26,61,9300,14,0,21,5,69,1,1,66,0,1,2.1,0.0,2.8,7,4.0,0
15,5.6,8.6,8.5,4.1,0.0,0.8,15,0,7,40,100,148400,14,1,32,43,70,1,0,82,0,1,4.2,0.0,7.5,6,9.9,0
26,2.9,7.4,7.3,0.7,0.0,0.8,19,0,42,9,235,128300,12,0,39,10,130,2,1,78,1,0,3.7,0.0,4.7,8,0.5999999999999996,0
30,4.1,4.7,4.6,0.4,0.0,1.6,13,1,2,23,274,68400,12,1,50,3,131,0,0,28,0,0,0.8,0.0,2.3,8,6.6000000000000005,0
21,1.4,3.5,3.4,0.7,0.0,0.8,16,0,37,37,109,48200,20,1,6,15,190,0,1,90,1,1,2.1,0.0,1.5,0,6.9,0
25,2.7,9.0,8.9,1.8,0.0,1.6,11,0,47,6,148,187400,20,0,18,8,191,1,1,40,1,1,2.9,0.0,2.7,9,3.1999999999999997,0
16,13.0,7.8,7.7,2.4,0.0,0.8,14,1,32,20,283,167200,18,1,25,20,251,1,0,36,0,1,5.5,0.0,7.1,2,3.500000000000001,0
27,10.3,6.6,6.5,2.7,0.0,1.6,17,1,16,34,119,147000,15,1,32,32,10,2,1,32,1,0,6.5,0.0,5.4,4,3.8000000000000007,0
26,3.5,6.9,6.8,1.0,0.0,0.8,20,1,25,3,52,166600,20,0,35,19,129,0,0,75,1,0,1.8,0.0,4.0,9,8.1,0
24,3.3,8.4,8.3,2.1,0.0,0.8,11,0,30,45,264,26700,18,0,13,17,190,2,1,37,1,0,7.5,0.0,2.4,0,1.0,0
23,3.1,9.9,9.8,3.5,0.0,1.6,13,1,35,42,176,85800,17,0,43,15,252,0,1,65,1,1,7.1,0.0,6.6,1,3.6,0
21,9.4,2.1,2.0,0.1,0.0,0.8,16,0,45,11,109,105300,11,1,46,1,70,1,1,41,1,1,1.5,0.0,0.7,6,7.9,0
25,10.7,7.5,7.4,0.5,0.0,1.6,20,1,4,25,147,45400,12,0,6,39,71,2,1,57,1,1,3.2,0.0,1.5,6,4.199999999999999,0
20,9.2,3.7,3.6,0.6,0.0,0.8,18,0,50,8,21,164400,20,1,25,44,132,0,1,69,1,1,2.0,0.0,2.8,7,0.7999999999999998,0
24,10.5,9.1,9.0,1.6,0.0,1.6,12,0,9,22,60,104500,20,0,36,37,133,0,0,85,1,1,2.4,0.0,6.1,7,6.700000000000001,0
15,7.7,7.9,7.8,2.3,0.0,0.8,15,1,45,36,195,84400,17,1,43,4,192,1,1,81,0,0,5.2,0.0,4.7,9,7.0,0
30,12.8,2.8,2.7,0.0,0.0,0.8,13,0,44,36,90,163800,12,1,35,43,9,2,1,42,0,0,0.0,0.0,1.1,5,5.4,0
10,6.2,4.0,3.9,1.6,0.0,0.8,13,0,39,19,69,4300,15,0,10,9,253,2,1,27,0,1,2.9,0.0,1.9,1,3.7,0
12,13.9,9.7,9.6,1.1,0.0,1.6,20,1,8,2,41,163000,11,1,25,34,72,0,0,86,0,0,4.5,0.0,7.0,5,4.300000000000001,0
16,2.0,7.0,6.9,0.8,0.0,0.8,14,0,18,16,79,103100,11,0,36,26,73,1,1,36,1,0,1.1,0.0,4.1,5,0.5999999999999996,0
28,12.4,5.8,5.7,1.2,0.0,1.6,17,1,3,30,215,83000,18,1,43,39,132,1,0,32,0,1,3.3,0.0,2.8,7,0.9000000000000004,0
18,9.6,4.6,4.5,1.5,0.0,0.8,20,1,38,44,50,62800,16,0,50,6,192,2,1,28,1,0,4.1,0.0,2.1,9,1.2000000000000002,0
30,6.9,3.4,3.3,1.4,0.0,1.6,14,0,22,13,186,42600,14,0,6,18,252,0,0,90,0,1,1.9,0.0,3.0,2,1.5000000000000004,0
13,8.1,8.9,8.8,3.9,0.0,0.8,18,0,33,27,224,181800,14,1,17,11,253,0,1,40,0,1,8.5,0.0,7.8,1,7.4,0
25,5.4,7.7,7.6,0.4,0.0,1.6,11,1,17,41,60,161600,11,0,25,23,12,1,0,36,0,1,2.8,0.0,4.9,3,7.7,0
23,11.8,8.0,7.9,2.2,0.0,1.6,14,0,27,9,293,181100,16,0,28,10,130,2,1,79,0,1,5.1,0.0,4.7,9,2.4000000000000004,0
27,13.0,5.3,5.2,1.4,0.0,0.8,18,1,37,23,31,121300,17,1,39,3,131,2,0,29,0,1,2.0,0.0,2.5,8,8.399999999999999,0
18,10.3,4.1,4.0,1.5,0.0,1.6,11,1,21,37,167,101100,14,0,46,15,191,0,1,25,1,0,2.9,0.0,1.8,0,8.700000000000001,0
22,11.5,9.5,9.4,3.6,0.0,0.8,16,0,32,6,205,41200,14,1,6,8,192,1,1,41,1,0,4.8,0.0,8.7,0,5.0,0
20,4.8,9.8,9.7,1.0,0.0,1.6,18,1,41,20,138,60800,19,1,9,39,10,2,0,84,1,1,4.3,0.0,7.1,5,9.3,0
24,6.0,7.1,7.0,0.7,0.0,0.8,12,1,0,34,176,199900,20,0,21,32,11,2,1,34,0,1,0.9,0.0,4.1,4,5.6,0
19,4.6,3.2,3.1,0.6,0.0,1.6,20,0,46,17,50,119900,17,1,39,37,72,0,1,46,1,0,0.8,0.0,1.2,6,2.2,0
23,5.8,8.6,8.5,1.7,0.0,0.8,14,1,5,31,88,60000,18,0,50,30,73,0,0,61,0,0,6.8,0.0,2.1,5,8.1,0
13,3.1,7.4,7.3,2.3,0.0,1.6,18,1,41,45,224,39800,15,1,6,42,132,1,1,58,1,1,3.1,0.0,6.4,8,8.4,0
18,4.3,4.8,4.7,1.5,0.0,0.8,12,0,0,14,262,179000,16,0,17,35,133,2,1,73,1,1,4.1,0.0,3.6,7,4.8,0
29,1.6,3.6,3.5,1.5,0.0,1.6,15,0,35,28,98,158800,13,0,25,2,193,2,0,70,0,1,1.9,0.0,2.5,9,5.1,0
20,11.9,2.4,2.3,0.0,0.0,0.8,18,1,20,42,234,138600,11,1,32,15,253,0,1,66,1,0,1.5,0.0,0.8,2,5.4,0
24,13.2,7.8,7.7,0.2,0.0,1.6,13,1,30,11,272,78800,11,0,43,7,254,0,0,82,0,0,2.3,0.0,1.4,1,1.7000000000000002,0
15,10.5,6.6,6.5,0.9,0.0,1.6,16,0,14,25,108,58600,19,0,50,20,13,1,1,78,1,1,4.8,0.0,6.1,3,2.0,0
19,11.7,3.9,3.8,0.5,0.0,0.8,20,1,25,39,146,197700,19,1,10,12,14,2,0,28,1,1,1.6,0.0,3.0,3,7.9,0
30,9.0,2.7,2.6,0.6,0.0,1.6,14,1,9,8,282,177600,17,0,17,25,74,2,1,90,0,0,2.1,0.0,1.7,5,8.2,0
25,7.5,6.9,6.8,2.4,0.0,1.6,11,0,4,36,156,97500,14,1,36,30,134,0,1,36,0,0,6.0,0.0,3.6,7,4.9,0
16,4.7,5.7,5.6,2.6,0.0,0.8,15,1,39,5,291,77400,12,0,43,42,194,1,1,32,1,1,3.2,0.0,3.0,9,5.2,0
10,3.3,10.0,9.9,0.8,0.0,0.8,12,0,34,33,165,196300,20,1,10,2,255,2,1,44,1,0,3.4,0.0,7.3,1,1.8000000000000007,0
16,5.6,3.6,3.5,1.4,0.0,0.8,14,0,17,2,195,56600,12,0,9,8,131,1,0,67,1,0,1.8,0.0,2.4,9,0.4999999999999995,0
28,9.4,3.7,3.6,1.4,0.0,1.6,17,1,48,44,10,76000,13,0,43,31,134,2,1,49,0,0,1.7,0.0,1.6,7,8.600000000000001,0
22,1.4,6.7,6.6,0.8,0.0,1.6,15,0,47,44,205,155400,17,0,35,25,251,2,1,76,0,0,4.8,0.0,6.2,3,6.999999999999999,0
27,2.7,4.0,3.9,0.5,0.0,0.8,19,0,7,13,243,95500,18,1,46,18,253,0,0,26,0,0,1.6,0.0,3.1,2,3.3,0
17,13.0,2.8,2.7,0.6,0.0,1.6,12,1,42,27,79,75300,15,0,2,30,12,1,1,88,0,0,2.2,0.0,1.8,4,3.6000000000000005,0
21,1.2,8.2,8.1,1.9,0.0,1.6,16,1,1,41,117,15500,16,0,13,23,13,1,0,38,0,0,4.3,0.0,4.7,4,9.5,0
12,11.5,7.0,6.9,2.3,0.0,0.8,20,0,37,10,253,194300,13,1,20,35,73,2,1,34,1,1,6.0,0.0,3.6,6,9.8,0
16,12.8,4.3,4.2,1.4,0.0,1.6,14,0,47,24,291,134400,13,0,32,28,74,2,1,50,1,1,2.7,0.0,1.8,5,6.2,0
28,10.0,3.1,3.0,1.3,0.0,0.8,17,1,31,38,127,114300,11,0,39,40,133,0,0,46,1,0,2.8,0.0,2.6,8,6.5,0
18,7.3,10.0,9.9,0.6,0.0,1.6,11,0,16,7,262,94100,19,1,46,8,193,0,1,42,0,1,3.1,0.0,7.3,0,6.800000000000001,0
13,5.8,6.1,6.0,1.0,0.0,1.6,18,1,10,34,136,14100,16,1,13,13,253,2,1,54,1,1,2.7,0.0,2.9,2,3.4000000000000004,0
17,7.1,3.5,3.4,0.5,0.0,0.8,13,1,21,3,175,153200,17,1,25,5,254,2,0,70,0,1,3.4,0.0,1.2,1,9.3,0
29,4.3,2.3,2.2,0.6,0.0,0.8,16,0,5,17,10,133000,14,0,32,18,14,0,1,66,1,0,1.2,0.0,0.8,3,9.6,0
19,1.6,9.2,9.1,3.6,0.0,1.6,19,0,41,31,146,112900,12,1,39,30,74,0,0,62,0,1,8.1,0.0,8.1,6,9.900000000000002,0
10,11.9,8.0,7.9,0.0,0.0,0.8,13,1,25,45,281,92700,20,1,46,42,133,1,1,59,1,0,1.7,0.0,5.1,8,0.5999999999999996,0
22,9.2,6.8,6.7,0.7,0.0,1.6,16,0,9,14,117,72500,17,0,2,9,193,2,0,55,0,0,4.4,0.0,3.5,0,0.9000000000000004,0
12,6.5,5.6,5.5,0.0,2.2,0.8,19,1,45,28,253,52400,15,1,9,22,252,0,0,51,1,1,2.3,1.0,3.2,3,1.3000000000000007,0
16,7.7,2.9,2.8,0.6,0.0,1.6,14,1,4,42,291,191500,15,0,20,14,253,0,1,67,0,1,2.1,0.0,1.0,2,7.199999999999999,0
28,5.0,9.8,9.7,3.2,0.0,1.6,17,0,39,11,127,171300,13,0,28,27,13,1,0,63,1,0,3.8,0.0,9.1,4,7.5,0
19,2.2,8.6,8.5,0.0,0.1,0.8,20,0,24,25,262,151200,20,1,35,39,73,1,1,60,0,1,4.3,0.0,6.3,7,7.799999999999999,0
19,8.7,9.9,9.8,3.1,0.0,0.8,20,1,19,8,242,190700,13,0,10,5,16,2,1,45,0,0,3.4,0.0,6.1,2,6.0,0
17,2.0,2.1,2.0,0.0,0.0,1.6,12,0,29,22,174,11300,18,1,13,37,134,0,0,87,0,1,0.4,0.0,0.5,8,0.6999999999999997,0
16,1.8,3.6,3.5,0.5,0.0,0.8,14,1,34,19,87,70400,16,1,43,35,196,1,0,49,0,0,3.3,0.0,2.5,9,3.3000000000000003,0
19,9.4,9.3,9.2,3.4,0.0,1.6,11,1,2,2,58,30000,12,1,6,14,15,0,0,42,0,0,7.8,0.0,5.5,3,3.899999999999999,0
23,10.7,6.6,6.5,2.3,0.0,0.8,15,1,13,16,96,169200,12,1,17,7,16,0,1,57,0,0,4.0,0.0,3.2,3,9.8,0
13,7.9,5.4,5.3,2.5,0.0,1.6,18,0,48,30,232,149000,19,0,25,19,76,1,0,54,0,0,4.8,0.0,2.7,5,0.5,0
25,5.2,4.2,4.1,0.3,0.0,0.8,12,1,32,44,68,128800,17,1,32,31,135,2,1,50,1,1,1.1,0.0,3.2,7,0.7999999999999998,0
16,2.4,3.0,2.9,0.5,0.0,1.6,15,1,17,13,203,108700,15,0,39,44,195,2,0,46,0,0,2.0,0.0,1.9,0,1.0999999999999996,0
20,3.7,8.4,8.3,1.6,0.0,0.8,19,0,27,27,242,48800,15,0,50,36,196,0,0,62,0,0,3.5,0.0,4.7,9,7.0,0
18,10.0,8.7,8.6,0.0,0.6,0.8,12,1,37,41,174,68400,20,1,2,23,14,1,1,39,0,1,4.2,0.0,2.8,4,1.700000000000001,0
22,11.3,6.1,6.0,2.5,0.0,1.6,16,1,47,10,213,8500,20,0,13,16,15,1,0,55,1,1,2.8,0.0,3.0,4,7.700000000000001,0
30,13.8,8.8,8.7,3.6,0.0,1.6,14,0,17,38,290,87700,11,1,36,1,17,2,0,86,1,1,5.7,0.0,7.4,2,9.9,0
21,11.1,7.6,7.5,0.1,0.0,0.8,18,1,1,7,125,67600,18,0,43,14,77,0,1,82,0,0,6.1,0.0,4.3,5,0.5999999999999996,0
19,4.3,7.9,7.8,1.9,0.0,1.6,20,0,10,21,58,87100,13,0,46,45,195,1,0,59,0,0,7.7,0.0,4.1,0,4.9,0
23,5.6,5.2,5.1,1.2,0.0,0.8,14,0,21,35,96,27200,13,1,6,38,196,1,1,75,1,0,3.7,0.0,2.1,9,1.2000000000000002,0
14,2.8,4.0,3.9,1.4,0.0,0.8,18,1,5,4,232,7100,11,0,13,5,255,2,0,71,0,0,1.5,0.0,1.6,2,1.5,0
25,13.2,2.8,2.7,1.2,0.0,1.6,11,0,40,18,68,185900,19,1,20,18,15,0,1,67,1,1,1.9,0.0,2.3,4,1.7999999999999998,0
16,10.5,9.7,9.6,0.0,4.1,0.8,14,0,25,32,203,165800,16,1,28,30,74,0,1,64,0,0,8.9,1.6,7.6,6,2.1000000000000014,0
28,7.7,8.5,8.4,0.0,3.9,1.6,18,1,9,45,39,145600,14,0,35,42,134,1,0,60,1,1,5.1,2.0,6.0,8,2.4000000000000004,0
11,9.0,5.8,5.7,1.0,0.0,0.8,12,1,19,14,77,85700,14,1,46,35,135,1,1,76,0,1,5.4,0.0,2.5,8,8.399999999999999,0
22,6.2,4.6,4.5,0.0,0.2,1.6,15,0,4,28,213,65600,12,1,2,2,195,2,0,72,1,1,1.6,0.1,0.8,0,8.700000000000001,0
26,7.5,2.0,1.9,0.5,0.0,0.8,20,0,14,42,251,5700,12,0,13,40,196,2,1,88,1,1,1.9,0.0,1.6,9,5.0,0
17,4.7,8.9,8.8,3.5,0.0,0.8,13,1,49,11,87,184500,19,1,20,7,255,0,0,84,0,0,5.6,0.0,7.4,2,5.299999999999999,0
29,2.0,7.7,7.6,0.0,1.2,1.6,16,0,34,25,222,164400,17,0,28,19,15,1,1,80,1,1,6.3,0.3,4.9,4,5.6000000000000005,0
19,12.4,6.5,6.4,0.0,1.3,0.8,20,1,18,39,58,144200,15,0,35,32,74,2,0,76,1,0,2.3,0.5,3.3,6,5.9,0
20,5.8,7.7,7.6,0.0,0.0,0.8,19,1,14,22,37,183700,18,0,10,43,18,2,1,62,1,1,5.8,0.0,0.8,2,4.2,0
11,3.0,6.5,6.4,0.7,0.0,1.6,12,0,49,36,173,163600,16,0,17,10,77,0,0,58,0,0,1.6,0.0,5.7,5,4.5,0
13,10.7,4.1,4.0,1.3,0.0,0.8,19,1,18,19,144,123200,11,0,32,34,197,1,0,50,0,1,4.0,0.0,2.7,9,5.1,0
17,11.9,9.5,9.4,3.1,0.0,1.6,13,1,28,33,183,63400,11,1,43,27,198,2,1,66,0,1,7.1,0.0,5.4,9,1.4000000000000004,0
11,3.9,4.4,4.3,0.0,1.9,1.6,11,0,27,33,77,142800,15,1,35,21,15,2,1,27,0,1,2.2,0.6,2.7,4,9.4,0
12,10.4,5.7,5.6,2.4,0.0,1.6,11,1,23,16,57,182300,19,0,10,32,258,0,1,78,0,0,4.7,0.0,2.6,0,7.6,0
27,2.4,8.6,8.5,0.0,0.2,1.6,19,1,22,16,251,62800,13,0,2,26,75,0,1,39,1,1,1.9,0.1,8.1,6,6.0,0
18,6.2,8.7,8.6,1.3,0.0,0.8,12,0,2,13,66,82100,14,0,36,5,78,2,1,86,0,1,2.5,0.0,4.8,4,4.600000000000001,0
30,3.5,7.5,7.4,1.9,0.0,1.6,15,1,37,27,202,62000,12,1,43,17,138,2,0,83,0,0,5.1,0.0,3.6,6,4.9,0
20,13.8,6.3,6.2,2.3,0.0,1.6,19,0,22,41,37,41800,19,0,50,29,198,0,1,79,1,1,6.2,0.0,2.9,9,5.2,0
23,8.3,3.9,3.8,0.3,0.0,1.6,15,1,41,24,9,1500,15,1,13,9,17,1,1,71,1,0,3.1,0.0,2.8,3,5.799999999999999,0
10,10.8,6.6,6.5,0.5,0.0,1.6,14,0,11,7,85,80700,15,0,36,39,19,2,1,37,0,0,1.1,0.0,3.0,2,8.0,0
25,2.8,9.6,9.5,0.0,3.6,1.6,12,1,10,7,280,160200,20,0,28,33,136,0,1,64,1,0,7.3,0.0,5.8,8,6.4,0
15,13.2,8.4,8.3,0.0,3.5,0.8,15,0,46,21,115,140000,17,1,35,45,196,1,0,60,1,1,3.6,0.4,4.5,0,6.699999999999999,0
20,1.4,5.7,5.6,0.0,2.6,0.8,19,0,5,35,154,80100,18,0,46,38,197,1,1,76,1,1,4.7,0.8,2.8,0,2.999999999999999,0
10,11.7,4.5,4.4,0.0,0.0,1.6,13,1,40,4,289,60000,15,0,2,5,256,2,1,72,0,1,0.4,0.0,3.5,2,3.3,0
18,1.1,7.3,7.2,0.2,0.0,1.6,11,1,10,32,66,139200,16,0,24,36,258,2,1,38,1,1,3.0,0.0,3.7,1,5.6000000000000005,0
17,7.5,7.6,7.5,0.0,0.9,0.8,14,0,19,1,299,158800,11,1,28,23,76,1,0,81,1,1,4.6,0.8,2.9,6,9.8,0
25,10.0,2.2,2.1,0.4,0.0,0.8,12,1,40,29,76,39000,11,0,50,8,78,1,0,46,1,1,1.9,0.0,1.8,5,2.5,0
15,7.3,9.1,9.0,3.2,0.0,1.6,16,0,24,43,211,18800,19,1,6,20,138,2,1,42,1,0,4.8,0.0,7.6,7,2.8000000000000007,0
14,13.6,9.4,9.3,0.0,2.5,1.6,18,1,34,12,144,38400,14,1,9,7,256,0,0,85,1,1,5.5,1.2,6.4,2,7.1,0
18,1.8,6.7,6.6,0.0,2.1,0.8,12,1,44,26,182,177500,14,0,20,45,257,0,1,35,1,1,2.5,1.4,4.0,2,3.3999999999999995,0
29,12.1,5.5,5.4,0.0,1.9,1.6,16,0,28,39,18,157400,11,1,28,12,17,1,1,31,0,0,3.7,1.5,2.8,4,3.6999999999999993,0
20,9.4,4.3,4.2,0.0,1.6,0.8,19,1,13,8,154,137200,19,0,35,24,76,2,0,27,1,1,4.0,1.4,1.9,6,4.000000000000001,0
15,7.9,8.5,8.4,0.0,3.9,0.8,17,0,7,36,28,57200,17,1,2,29,137,0,0,39,1,1,8.3,1.0,6.9,8,0.5999999999999996,0
26,5.2,7.3,7.2,0.0,0.0,0.8,20,1,43,5,163,37000,15,0,9,42,196,1,1,36,0,0,2.8,0.0,3.6,0,0.8999999999999995,0
30,6.4,4.7,4.6,0.0,0.2,1.6,14,1,2,19,202,176100,15,0,20,34,197,1,0,51,0,0,0.3,0.1,1.7,0,6.9,0
21,3.7,3.5,3.4,0.0,0.3,0.8,18,0,38,33,37,156000,12,1,28,2,257,2,1,48,1,1,1.7,0.2,0.9,2,7.199999999999999,0
12,14.0,2.3,2.2,0.0,0.2,1.6,11,0,22,2,173,135800,20,0,35,14,17,0,0,44,1,0,1.9,0.1,1.9,4,7.500000000000001,0
12,7.5,3.5,3.4,0.4,0.0,1.6,20,1,17,30,152,175300,13,1,10,25,260,0,1,29,0,1,1.6,0.0,2.3,0,5.699999999999999,0
24,4.7,2.3,2.2,0.5,0.0,0.8,14,1,2,44,288,155200,11,0,17,37,20,1,0,25,0,1,1.9,0.0,1.3,2,6.000000000000001,0
15,2.0,9.2,9.1,3.1,0.0,1.6,17,0,37,13,123,135000,18,1,24,4,79,1,1,88,1,0,4.4,0.0,4.9,5,6.300000000000001,0
19,3.2,6.5,6.4,2.1,0.0,1.6,11,1,47,27,162,75100,19,1,36,42,80,2,0,37,1,0,5.9,0.0,2.8,4,2.6999999999999997,0
30,13.6,5.3,5.2,2.3,0.0,0.8,15,1,32,41,297,55000,16,0,43,10,140,0,1,34,0,1,3.1,0.0,4.8,6,3.000000000000001,0
21,10.8,4.1,4.0,0.2,0.0,1.6,18,0,16,10,133,34800,14,1,50,22,199,0,0,30,1,0,2.9,0.0,2.9,9,3.3000000000000007,0
12,8.1,3.0,2.9,0.4,0.0,0.8,11,1,1,24,269,14600,11,0,6,34,259,1,1,26,1,1,0.6,0.0,1.8,1,3.6,0
10,1.4,3.2,3.1,0.0,1.5,1.6,14,0,10,38,201,34200,16,0,9,21,77,2,0,69,1,0,1.9,0.2,2.1,6,7.899999999999999,0
14,2.6,8.7,8.6,0.0,0.2,0.8,18,0,20,7,240,173300,17,1,20,14,78,2,1,85,1,0,8.0,0.0,2.0,5,4.200000000000001,0
26,13.0,7.5,7.4,0.0,0.5,1.6,11,1,5,21,75,153200,14,0,28,26,138,0,1,81,0,1,2.8,0.2,0.8,8,4.5,0
30,1.1,4.8,4.7,0.0,0.5,1.6,16,1,15,35,114,93300,15,0,39,19,139,1,0,31,0,1,4.7,0.3,3.9,7,0.7999999999999998,0
20,11.5,3.6,3.5,0.0,0.5,0.8,19,0,50,4,249,73100,12,1,46,31,198,1,1,27,0,0,1.7,0.4,2.4,9,1.1,0
