íÁëÃâÑí∑,íÁëÃïù,ç∂âEï«ëÃçÇÇ≥,íÜãlìyìVí[çÇÇ≥,íÁäOãÊä‘ínï\ñ ,íÁì‡ãÊä‘ínï\ñ ,à¯í£çﬁä‘äu,ç›óàínî’èdó ,ç›óàínî’ãÊï™,ç›óàínî’Níl,ç›óàínî’ñÄéCäp,ç›óàínî’îSíÖóÕ,ç›óàínî’ïœå`åWêî,íÜãlÇﬂèdó ,íÜãlÇﬂãÊï™,íÜãlÇﬂNíl,íÜãlÇﬂñÄéCäp,íÜãlÇﬂîSíÖóÕ,ñÓî¬å^,ñÓî¬çﬁóø,à¯í£çﬁíºåa,à¯í£çﬁçﬁóøî‘çÜ,ï†ãNÇµçﬁéø,íÁäOë§êÖà _èÌéû,íÁì‡ë§êÖà _èÌéû,ÇπÇÒífïœå`îjâÛ,ääìÆÅAéxéùóÕ,ç™ì¸ÇÍïîÇÃà¿íË,é’êÖå¯â ,ñÓî¬ÇÃëœóÕè∆ç∏,É^ÉCÉçÉbÉhÇÃëœóÕè∆ç∏,ï†ãNÇµÇÃëœóÕè∆ç∏,ñÓî¬ÇÃëSí∑,à¯í£çﬁà íu,ï†ãNÇµî‘çÜ,ç™ì¸ÇÍê[Ç≥,ÇπÇÒífïœå`îjâÛ_label,ääìÆÅAéxéùóÕ_label,ç™ì¸ÇÍïîÇÃà¿íË_label,é’êÖå¯â _label,ñÓî¬ÇÃëœóÕè∆ç∏_label,É^ÉCÉçÉbÉhÇÃëœóÕè∆ç∏_label,ï†ãNÇµÇÃëœóÕè∆ç∏_label
25,12.9,4,3.9,1,0,1.6,19,1,10,34,242,183700,18,1,15,21,176,2,295,47,0,1,1.9,0,0.002771811,0.012630249,0.00100001,0.218068536,0.011111111,0.011627907,0.005405405,12.3,3.1,3,8.3,0,0,0,0,0,0,0
20,4.9,7,6.9,3.2,0,1.6,17,0,9,34,137,64100,12,1,7,15,293,0,295,74,0,0,6.2,0,0.196078431,0.146163216,0.068846816,1.01744186,0.194444444,0.034883721,0.014285714,13.6,5.8,9,6.6,0,0,0,2,0,0,0
20,11.5,8.2,8.1,2.9,0,1.6,17,0,4,17,116,103600,16,0,33,26,237,0,390,59,1,1,4.8,0,0.017018863,0.119641077,0.094265515,0.694444444,0.076595745,0.029411765,0.010810811,13.1,5.1,5,4.9,0,0,0,0,0,0,0
11,8.7,7,6.9,3.2,0,0.8,20,1,40,31,252,83500,13,1,41,39,296,1,295,55,1,0,6.1,0,0.051791109,0.064970222,0.026709402,0.956284153,0.127777778,0.049019608,0.007142857,12.2,4.2,7,5.2,0,0,0,1,0,0,0
21,12.3,6.1,6,1.8,0,0.8,16,1,33,14,20,82800,16,0,0,38,174,0,295,28,0,1,3.2,0,0.001200012,0.003972984,0.00100001,0.060344828,0,0,0,15.9,5.2,5,9.8,0,0,0,0,0,0,0
11,9.6,4.9,4.8,2,0,0.8,19,1,18,28,156,62700,13,1,7,5,234,0,390,25,1,1,4.1,0,0.022054769,0.05973121,0.120967742,1.140065147,0.063829787,0.072727273,0,5.4,3.8,7,0.5,0,0,0,2,0,0,0
15,10.9,2.2,2.1,0.8,0,1.6,14,0,28,42,194,2800,14,0,18,43,235,1,295,40,1,1,1.3,0,0.001471706,0.012816405,0.00100001,0.185676393,0.05,0.088235294,0.010810811,8.6,1.4,6,6.4,0,0,0,0,0,0,0
27,8.1,9.1,9,0.2,0,0.8,17,1,13,11,30,181600,11,0,25,10,294,2,390,37,0,0,7.4,0,0.827586207,0.681818182,0.39893617,1.194539249,0.080851064,0.255319149,0.014285714,15.8,3.1,9,6.7,1,0,0,2,0,0,0
18,5.4,8,7.9,1,0,1.6,20,1,48,25,165,161500,19,1,32,22,54,2,295,33,0,1,2.5,0,0.015702696,0.038560411,0.00100001,0.428921569,0.016666667,0.085106383,0.021621622,15,2,1,7,0,0,0,0,0,0,0
18,11.9,9.2,9.1,0.1,0,1.6,20,0,43,8,145,2000,12,1,8,33,297,0,390,84,1,0,7.1,0,0.045129748,0.193861066,0.138408304,1.100628931,0.587234043,0.058823529,0.042857143,14.5,7.4,7,5.3,0,0,0,2,0,0,0
30,9.1,8,7.9,1,0,0.8,13,0,28,22,280,180900,20,1,15,45,57,0,295,80,1,1,2.2,0,0.004117344,0.035992801,0.016442861,0.361570248,0.011111111,0,0,13.6,5.3,9,5.6,0,0,0,0,0,0,0
21,6.4,6.8,6.7,1.6,0,1.6,17,1,12,35,116,160700,17,0,22,13,117,1,390,77,0,0,4.6,0,0.073710074,0.084092502,0.033504579,0.813953488,0.046808511,0.023255814,0.042857143,12.7,3.9,1,5.9,0,0,0,1,0,0,0
11,3.7,5.6,5.5,1.9,0,1.6,20,0,48,4,252,140500,15,1,29,25,176,2,295,73,1,0,1.9,0,0.008163821,0.055172414,0.020225855,0.369588173,0.011111111,0.009803922,0.007142857,11.8,2.9,4,6.2,0,0,0,0,0,0,0
23,14,4.4,4.3,2,0,0.8,13,1,32,18,87,120400,12,1,36,37,236,0,390,69,0,1,2.9,0,0.005003336,0.069808028,0.03649635,0.35,0.029787234,0.011627907,0,10.9,2.3,6,6.5,0,0,0,0,0,0,0
13,11.3,3.2,3.1,0.2,0,1.6,16,1,16,32,223,100200,20,0,44,4,295,0,295,65,1,0,2.6,0,0.010219724,0.021998167,0.00100001,0.362694301,0.033333333,0.009803922,0.007142857,10,2.6,8,6.8,0,0,0,0,0,0,0
25,8.5,2,1.9,0.3,0,0.8,20,0,1,1,58,80000,18,1,0,17,55,1,390,62,0,1,0.6,0,0.001200012,0.1171875,0.022095378,0.091312288,0.004255319,0,0,9.1,1.3,0,7.1,0,0,0,0,0,0,0
16,5.8,8.9,8.8,2.5,0,1.6,13,1,36,15,194,59900,15,0,7,29,115,2,295,58,0,1,6.5,0,0.205479452,0.13215859,0.05033557,0.985915493,0.133333333,0.093023256,0.043243243,16.3,5.8,3,7.4,0,0,0,1,0,0,0
16,12.3,2.1,2,0.3,0,1.6,13,1,32,43,174,99400,18,1,33,40,58,2,390,43,1,0,0.6,0,0.001200012,0.004371903,0.00100001,0.0875,0.004255319,0.009803922,0,7.8,0.7,9,5.7,0,0,0,0,0,0,0
26,2.8,9.3,9.2,0,0,0.8,18,1,25,26,242,98800,11,0,44,39,236,1,390,82,1,1,7,0,0.205479452,0.13215859,0.05033557,0.985915493,0.133333333,0.093023256,0.043243243,10,7.5,6,0.7,0,0,0,1,0,0,0
21,1.3,5.4,5.3,0.6,0,0.8,16,0,20,9,116,18800,19,0,11,44,296,2,390,28,0,0,4.5,0,0.183767228,0.220183486,0.093167702,1.00286533,0.080851064,0.265957447,0.007142857,12.3,2.8,8,6.9,0,0,0,2,0,0,0
12,11.7,4.2,4.1,0.9,0,1.6,19,1,5,23,252,197600,16,0,18,11,56,0,295,90,1,0,1.6,0,0.004817149,0.013013773,0.00100001,0.207345972,0.011111111,0,0.007142857,11.4,1.9,0,7.2,0,0,0,0,0,0,0
23,8.9,3,2.9,0.9,0,0.8,13,1,40,37,87,177400,14,1,25,23,116,1,390,86,0,1,2.2,0,0.009511731,0.04350979,0.015703518,0.310559006,0.012765957,0.011627907,0.005405405,10.5,1.2,2,7.5,0,0,0,0,0,0,0
14,6.2,9.9,9.8,4.3,0,1.6,16,0,24,6,223,157300,11,0,32,36,175,1,295,83,0,0,4.5,0,0.0498132,0.097640358,0.055996267,0.603448276,0.044444444,0,0.007142857,17.7,9.2,5,7.8,0,0,0,0,0,0,0
14,12.7,3,2.9,0.9,0,0.8,16,0,20,34,202,196800,15,1,8,2,119,2,390,68,1,1,2.1,0,0.00931677,0.021998167,0.015465911,0.284784378,0.008510638,0.009803922,0.005405405,9.1,2,1,6.1,0,0,0,0,0,0,0
30,4.7,6,5.9,0.2,0,0.8,14,1,19,34,97,77200,19,1,0,41,236,2,295,29,1,1,0.8,0,0.001200012,0.026578073,0.00100001,0.201380898,0.005555556,0.009090909,0,10.5,3.4,6,4.5,0,0,0,0,0,0,0
20,2,4.8,4.7,0,0.3,1.6,17,0,3,3,232,57100,17,0,7,8,295,0,390,25,0,1,2.6,0.2,0.011527378,0.058083253,0.028880866,0.676982592,0.025531915,0.138297872,0.005405405,9.6,2,9,4.8,0,0,0,0,0,0,0
21,8.5,6.1,6,0.2,0,1.6,16,0,50,31,212,96600,20,1,33,19,239,0,295,76,0,0,0.6,0,0.001200012,0.018143332,0.00100001,0.142857143,0.005555556,0,0,9.1,0.8,5,3,0,0,0,0,0,0,0
15,13.6,9.1,9,2.4,0,1.6,14,1,49,31,106,176000,15,1,25,13,56,1,295,37,0,0,6.2,0,0.086956522,0.107430618,0.124172185,1.155115512,0.1,0.340425532,0.171428571,10.5,2.8,0,1.4,0,0,0,2,0,0,0
10,12.1,5.2,5.1,1.9,0,1.6,12,0,44,14,280,96000,13,1,44,18,116,2,295,49,1,1,4,0,0.02391391,0.050547599,0.034662045,0.479452055,0.044444444,0.049019608,0.027027027,12.8,4,2,7.6,0,0,0,0,0,0,0
21,9.4,4,3.9,1.9,0,1.6,15,1,28,28,116,75800,20,0,0,30,176,0,390,45,0,0,2,0,0.002855783,0.032520325,0.00100001,0.258302583,0.017021277,0.011627907,0.007142857,11.9,2.9,4,7.9,0,0,0,0,0,0,0
25,10.6,9.4,9.3,4.4,0,0.8,20,1,38,42,154,16000,11,0,11,23,177,0,295,61,1,0,7.9,0,0.126448894,0.112464855,0.053724928,1.182432432,0.483333333,0.058823529,0.021428571,13.6,6.1,4,4.2,0,0,0,2,0,0,0
16,7.9,8.2,8.1,0.7,0,1.6,13,0,23,11,290,194800,18,1,18,35,237,1,390,57,0,0,1.5,0,0.001200012,0.064274237,0.012998267,0.298380222,0.008510638,0.011627907,0.007142857,12.7,1.9,6,4.5,0,0,0,0,0,0,0
28,5.1,7,6.9,1.3,0,0.8,16,1,7,25,125,174600,16,0,25,3,296,2,295,54,1,1,4.2,0,0.049648324,0.096385542,0.043265071,0.906735751,0.038888889,0.009803922,0,11.9,6.5,8,4.9,0,0,0,1,0,0,0
18,2.4,5.8,5.7,0,2.3,1.6,20,1,42,39,261,154500,13,0,32,15,56,0,390,50,0,0,5.5,0.6,0.001200012,0.037998733,0.00100001,0.741525424,0.008510638,0.011627907,0.007142857,11,4.8,1,5.2,0,0,0,0,0,0,0
19,8.9,7,6.9,1.3,0,1.6,19,0,38,22,241,194000,17,0,8,26,299,0,295,35,0,1,4,0,0.013644116,0.05033557,0.037348273,0.823529412,0.061111111,0.063829787,0.005405405,10.4,3.9,6,3.4,0,0,0,1,0,0,0
10,6.2,5.9,5.8,1.7,0,0.8,13,0,22,36,76,173900,14,1,15,38,59,1,390,31,1,0,5.4,0,0.166435506,0.212765957,0.115942029,1.236749117,0.055319149,0.136363636,0.007142857,9.6,2.9,9,3.7,0,0,0,3,0,0,0
21,3.4,4.7,4.6,1.9,0,0.8,16,1,7,5,212,153700,12,1,22,5,118,1,295,27,0,0,2.7,0,0.042523033,0.053215078,0.020920502,0.709939148,0.022222222,0.063829787,0.007142857,8.7,2.3,1,4,0,0,0,0,0,0,0
19,9.8,5,4.9,0.6,0,1.6,18,0,16,19,145,173200,17,0,25,37,237,2,390,70,0,0,2.6,0,0.003758927,0.05165734,0.033491488,0.337186898,0.012765957,0.011627907,0.007142857,13.3,4.3,6,8.3,0,0,0,0,0,0,0
10,7,3.8,3.7,0,0.5,0.8,12,1,1,32,280,153100,14,1,32,4,296,0,295,66,0,1,3.3,0,0.001200012,0.027192386,0.00100001,0.396825397,0.022222222,0.011627907,0,12.4,2.6,9,8.6,0,0,0,0,0,0,0
26,5.6,8,7.9,2.8,0,0.8,19,0,46,15,154,73000,12,0,0,9,57,1,295,78,1,0,7.6,0,0.718562874,0.247933884,0.11988012,1.417004049,0.2,0.039215686,0.042857143,13.2,4.7,0,5.2,0,0,0,3,0,0,0
16,2.8,6.8,6.7,0,1.8,1.6,12,1,31,29,290,52900,20,1,7,22,116,2,390,75,0,0,3.5,1.1,0.001200012,0.021798365,0.00100001,0.376749193,0.012765957,0.023255814,0.021428571,12.4,2.7,3,5.6,0,0,0,0,0,0,0
11,1.3,2.9,2.8,0.2,0,0.8,20,0,25,12,164,171800,17,0,25,27,177,0,295,87,0,1,1.2,0,0.008562255,0.034792694,0.018399264,0.711382114,0.011111111,0,0,5.1,2.2,4,2.2,0,0,0,0,0,0,0
19,3.8,5.6,5.5,0.3,0,0.8,19,1,46,40,241,52100,18,0,48,12,179,1,295,52,0,1,4,0,0.089153046,0.040747029,0.00100001,1.083591331,0.072222222,0.046511628,0.010810811,10,2.8,3,4.4,0,0,0,2,0,0,0
14,2.4,9.9,9.8,1.7,0,0.8,16,0,41,23,115,171100,16,1,15,17,240,2,295,64,0,0,8,0,0.006075642,0.012886598,0.00100001,0.293624161,0.016666667,0.021276596,0.005405405,10.9,3,5,1,0,0,0,0,0,0,0
26,12.7,8.7,8.6,2.4,0,1.6,20,0,25,37,250,150900,14,0,22,29,299,0,390,61,1,0,3.5,0,0.004500956,0.023059185,0.031217482,0.684931507,0.034042553,0.009803922,0,10.1,8.1,7,1.4,0,0,0,0,0,0,0
30,14,6,5.9,1.7,0,0.8,14,1,35,6,288,91000,14,1,33,22,0,0,390,76,1,0,5.2,0,0.241935484,0.056232427,0.03990423,0.600343053,0.344680851,0.078431373,0.028571429,13.3,4.9,6,7.3,0,0,0,0,0,0,0
28,7.2,6.3,6.2,0,0,0.8,16,0,45,20,221,110600,19,1,36,9,118,1,295,53,1,0,6.2,0,0.170212766,0.120967742,0.082701585,1.933701657,0.127777778,0.058823529,0.028571429,8.3,3.6,2,2,0,0,0,3,0,0,0
19,4.5,5.1,5,0.5,0,1.6,20,1,29,34,57,90400,16,0,44,21,178,2,390,49,1,1,2.3,0,0.010608204,0.07079646,0.03875969,0.839328537,0.017021277,0.029411765,0.010810811,7.4,2.3,4,2.3,0,0,0,1,0,0,0
30,1.8,3.9,3.8,0,0.8,0.8,13,1,13,3,193,70200,14,1,0,33,238,0,295,46,0,0,3.3,0.2,0.001200012,0.077569489,0.025329281,1.121794872,0.022222222,0.034883721,0.007142857,6.5,1.5,6,2.6,0,0,0,2,0,0,0
13,3,9.3,9.2,2,0,1.6,17,0,24,17,231,10400,14,1,11,26,239,0,390,61,0,0,5.4,0,0.241935484,0.10978957,0.048721072,0.85995086,0.178723404,0.162790698,0.064285714,17.8,2.5,6,8.5,0,0,0,1,0,0,0
25,13.4,8.1,8,2.6,0,0.8,11,1,8,31,66,189200,12,0,18,38,298,1,295,58,1,0,7.4,0,0.04442799,0.253699789,0.121261116,0.77092511,0.161111111,0.029411765,0.007142857,16.9,7.1,8,8.8,0,0,0,0,0,0,0
16,10.6,6.9,6.8,0,2.2,1.6,14,1,44,45,202,169000,19,1,25,6,58,1,390,54,0,1,3.5,1.6,0.001200012,0.012938005,0.00100001,0.146750524,0.004255319,0,0,16,5.2,0,9.1,0,0,0,0,0,0,0
20,11.9,4.2,4.1,1.8,0,0.8,18,0,3,14,240,109200,20,1,36,43,59,2,295,70,1,1,4,0,0.031176929,0.053191489,0.03931848,0.57096248,0.044444444,0.019607843,0.010810811,9.6,2.9,0,5.4,0,0,0,0,0,0,0
10,9.1,3,2.9,0.1,0,0.8,12,0,38,28,76,89000,17,0,44,11,118,0,390,66,0,0,1.1,0,0.001581695,0.033121722,0.024484799,0.18686599,0.008510638,0,0,8.7,1.1,2,5.7,0,0,0,0,0,0,0
22,6.4,9.9,9.8,0,4.4,1.6,15,1,23,42,212,68800,15,1,0,23,178,0,295,62,1,1,8.5,0.9,0.001200012,0.056311591,0.020289463,0.629496403,0.022222222,0,0,15.9,5.3,4,6,0,0,0,0,0,0,0
26,7.7,7.2,7.1,1.1,0,0.8,19,1,33,11,250,9000,15,0,11,16,179,1,295,78,1,1,3.6,0,0.020449898,0.046985121,0.033171163,0.925925926,0.1,0.009803922,0.005405405,9.6,6.8,4,2.4,0,0,0,1,0,0,0
13,10.2,10,9.9,1.5,0,0.8,18,0,3,39,27,88200,16,1,33,1,181,1,295,44,0,0,7.5,0,0.020449898,0.046985121,0.033171163,0.925925926,0.1,0.009803922,0.005405405,14.6,6.9,2,4.6,0,0,0,1,0,0,0
11,3.4,2.2,2.1,0.7,0,1.6,20,1,12,8,260,107800,20,0,36,33,299,2,390,86,0,0,2,0,0.007691815,0.027130907,0.00100001,0.319634703,0.012765957,0.011627907,0.014285714,11.1,1.3,7,8.9,0,0,0,0,0,0,0
23,13.8,9.1,9,4.4,0,0.8,13,0,47,22,95,87600,18,0,44,45,59,0,295,83,1,1,5.7,0,0.035982009,0.162162162,0.115718419,0.54517134,0.144444444,0.009803922,0.010810811,18.3,5.7,0,9.2,0,0,0,0,0,0,0
14,11,7.9,7.8,0,1.4,0.8,17,1,32,36,231,67400,16,1,0,13,118,1,390,79,0,0,5.9,0.1,0.001200012,0.044526902,0.00100001,0.501432665,0.025531915,0.034883721,0.028571429,17.4,2,2,9.5,0,0,0,0,0,0,0
25,8.3,6.7,6.6,0,1.4,1.6,20,1,16,5,66,47300,13,0,7,25,178,2,295,75,0,0,1.9,0.3,0.001200012,0.182926829,0.050727088,0.059726962,0,0,0,16.5,5.8,4,9.8,0,0,0,0,0,0,0
29,9.6,4,3.9,0.8,0,0.8,14,0,26,19,105,186400,13,1,18,18,179,2,390,25,0,0,3.2,0,0.013524174,0.093970243,0.06263048,0.495750708,0.017021277,0.074468085,0.007142857,10.1,2.9,4,6.1,0,0,0,0,0,0,0
20,6.8,2.8,2.7,0,0.7,1.6,18,1,11,33,240,166200,11,1,25,30,238,0,295,87,1,1,1,0.3,0.001200012,0.00507829,0.00100001,0.05172159,0,0,0,9.2,1.7,6,6.4,0,0,0,0,0,0,0
11,4.1,9.7,9.6,0,3.2,0.8,11,1,46,2,76,146100,19,0,32,42,298,0,390,83,0,0,6.9,2.1,0.001200012,0.383386581,0.109649123,0.626118068,0.025531915,0,0,16.4,5.5,8,6.7,0,0,0,0,0,0,0
15,5.3,7,6.9,0,2.6,1.6,15,0,5,16,114,86200,19,1,44,35,299,1,390,33,1,0,3.6,2.3,0.001200012,0.087145969,0.022997317,0.24822695,0.004255319,0.027272727,0,10.1,3.5,8,3.1,0,0,0,0,0,0,0
26,2.6,5.8,5.7,0,2.3,0.8,19,0,41,30,250,66000,16,1,0,2,59,2,295,29,0,1,4.5,0,0.001200012,0.047021944,0.024464832,0.657894737,0,0,0,9.2,2.5,0,3.4,0,0,0,0,0,0,0
17,12.9,4.6,4.5,0,2,0.8,12,1,25,44,86,45900,14,0,7,14,118,2,390,26,1,1,2.1,0.2,0.001200012,0.018596002,0.00100001,0.015695067,0.004255319,0,0,8.3,3.9,2,3.7,0,0,0,0,0,0,0
18,6.4,5.9,5.8,0.1,0,0.8,12,1,21,27,65,85400,17,0,33,25,62,0,390,77,1,0,3.5,0,0.046224961,0.120603015,0.089445438,1.19047619,0.05106383,0.009803922,0,7.8,3,8,1.9,0,0,0,2,0,0,0
29,3.6,4.7,4.6,0.6,0,1.6,15,0,5,41,201,65300,15,0,40,38,121,0,295,73,0,1,0.6,0,0.001200012,0.006074104,0.00100001,0.244242847,0.005555556,0,0.005405405,6.9,1.9,0,2.2,0,0,0,0,0,0,0
23,8.7,7.7,7.6,0,0.6,1.6,13,1,4,40,95,144700,20,0,32,32,238,1,295,34,0,1,4.2,0.3,0.007040188,0.054970224,0.070356473,1.198630137,0.027777778,0.117021277,0.010810811,8.3,2.7,6,0.6,0,0,0,2,0,0,0
24,2.1,8.9,8.8,2.1,0,1.6,12,1,0,23,75,184200,13,0,8,43,182,1,390,85,1,0,2.5,0,0.029977517,0.097165992,0.037046184,0.412735849,0.008510638,0,0,17.4,8.4,2,8.5,0,0,0,0,0,0,0
15,12.5,7.7,7.6,2.7,0,0.8,16,0,35,37,210,164100,20,0,15,10,241,2,295,81,1,1,5,0,0.018648019,0.05352364,0.033435497,0.533536585,0.055555556,0.009803922,0.005405405,16.5,6.4,4,8.8,0,0,0,0,0,0,0
26,9.8,6.5,6.4,2.9,0,0.8,19,1,20,6,46,143900,18,1,22,22,1,0,390,78,0,1,6,0,0.322580645,0.352941176,0.415512465,0.67961165,0.557446809,0.139534884,0.027027027,15.6,4.9,7,9.1,0,0,0,0,0,0,0
17,7,5.3,5.2,0.4,0,1.6,12,1,4,20,181,123700,16,0,29,34,61,1,295,74,1,0,1.8,0,0.005232178,0.031704095,0.00100001,0.240384615,0.016666667,0.009803922,0,14.7,2.4,9,9.4,0,0,0,0,0,0,0
29,4.3,4.1,4,0.7,0,0.8,16,0,39,34,17,103600,13,1,36,2,120,1,390,70,0,1,3,0,0.062305296,0.204778157,0.116391853,0.430504305,0.025531915,0.023255814,0.010810811,13.8,1.5,1,9.7,0,0,0,0,0,0,0
19,1.5,2.9,2.8,0,1,1.6,19,1,24,3,153,83400,11,1,43,14,180,2,295,66,1,0,1.2,0.6,0.001200012,0.028096465,0.00100001,0.031111111,0,0,0,12.9,1.2,4,10,0,0,0,0,0,0,0
10,11.9,9.8,9.7,0,3.9,0.8,12,0,8,17,288,63200,18,0,0,26,239,0,390,63,0,1,6.9,3.2,0.001200012,0.041580042,0.02853067,0.610820244,0.021276596,0,0,10.5,8.7,6,0.7,0,0,0,0,0,0,0
14,13.1,7.1,7,2.8,0,1.6,17,0,18,31,27,3400,19,1,11,19,240,0,295,78,1,1,3.5,0,0.00699423,0.128342246,0.228136882,0.421179302,0.194444444,0.019607843,0.010810811,13.7,5.6,5,6.6,0,0,0,0,0,0,0
26,10.4,6,5.9,0,2.8,0.8,20,1,3,45,162,182200,16,1,18,31,0,1,390,75,0,1,4.6,0.4,0.001200012,0.026420079,0.00100001,0.233333333,0.021276596,0.046511628,0.005405405,12.9,4.3,8,6.9,0,0,0,0,0,0,0
30,11.7,3.3,3.2,0,0,0.8,14,1,13,14,201,122300,16,0,29,24,1,1,295,90,0,1,0.7,0,0.001200012,0.026684456,0.00100001,0.135344161,0.027777778,0.046511628,0.010810811,6.5,1.1,7,3.2,0,0,0,0,0,0,0
28,4.9,3.6,3.5,0,0.1,1.6,17,0,22,28,133,141900,11,1,32,11,119,2,390,67,0,1,1.5,0,0.00225619,0.030840401,0.016708438,0.244926522,0.004255319,0.023255814,0.021621622,11.1,0.7,2,7.5,0,0,0,0,0,0,0
11,6.2,9,8.9,0,0.8,0.8,11,1,33,42,172,82000,12,1,43,3,120,0,390,83,1,1,1.2,0.4,0.001200012,0.007043907,0.00100001,0.095890411,0,0,0,12.8,8.5,2,3.8,0,0,0,0,0,0,0
13,13.8,6.6,6.5,0,1.1,0.8,18,0,2,25,143,41700,17,1,7,28,239,1,390,75,1,0,5.9,0.9,0.004331817,0.085470085,0.062370062,0.702811245,0.076595745,0.019607843,0.007142857,11.1,4.3,6,4.5,0,0,0,0,0,0,0
14,7.2,7.8,7.7,2.5,0,0.8,17,0,48,8,122,81200,20,0,33,39,183,2,390,60,1,1,4.7,0,0.035788846,0.165289256,0.121212121,1.090342679,0.055319149,0.029411765,0.010810811,10.5,4.1,2,2.7,0,0,0,2,0,0,0
12,13.6,8.1,8,0.4,0,0.8,19,1,6,22,55,100800,15,1,36,26,1,0,295,37,1,1,4.9,0,0.086956522,0.139534884,0.06270903,0.61295972,1.933333333,2.127272727,0.124324324,15.1,1.2,7,7,0,0,0,0,3,3,0
24,10.8,6.9,6.8,0,2.2,1.6,13,0,42,36,191,80600,13,0,43,38,61,0,390,33,0,0,6.8,1.1,0.001200012,0.072332731,0.04040404,0.583333333,0.042553191,0.053191489,0.021428571,14.2,6.2,0,7.3,0,0,0,0,0,0,0
28,12.1,4.2,4.1,0.6,0,0.8,17,0,1,5,229,20700,13,0,4,31,62,1,295,49,0,0,2.9,0,0.017525924,0.037453184,0.037301834,0.510204082,0.061111111,0.034883721,0,7.8,3.1,9,3.6,0,0,0,0,0,0,0
18,9.3,3.1,3,0,1.2,1.6,20,1,37,19,65,199600,20,1,11,43,121,2,295,45,1,1,1.3,0.9,0.001200012,0.048270314,0.00100001,0.019125683,0,0,0,7,2.1,1,3.9,0,0,0,0,0,0,0
30,6.6,10,9.9,0,4.5,0.8,14,0,21,33,200,179400,18,0,18,10,181,2,390,42,1,1,7,4.2,0.001200012,0.036889026,0.020743302,0.448717949,0.012765957,0.019607843,0,14.2,6.5,4,4.2,0,0,0,0,0,0,0
13,7.8,7.3,7.2,2.7,0,1.6,18,0,31,2,239,119500,18,1,29,3,182,0,295,58,1,1,3.2,0,0.001200012,0.036889026,0.020743302,0.448717949,0.012765957,0.019607843,0,7.9,3.7,3,0.6,0,0,0,0,0,0,0
25,5.1,6.1,6,0,0.2,0.8,11,1,16,16,74,99400,16,1,36,15,241,0,390,54,0,0,3.3,0,0.027835769,0.128617363,0.062214849,1.528384279,0.012765957,0.069767442,0.014285714,7,0.5,5,0.9,0,0,0,3,0,0,0
29,6.4,3.4,3.3,1.5,0,1.6,16,1,26,30,113,39500,16,0,48,8,242,1,295,70,0,0,1.8,0,0.00342163,0.031504332,0.00100001,0.293132328,0.022222222,0.011627907,0.007142857,10.2,2.9,5,6.8,0,0,0,0,0,0,0
27,12.7,3.7,3.6,0,0.3,1.6,18,1,35,44,46,59000,11,1,0,40,60,2,390,46,0,0,1.4,0.1,0.001200012,0.018212172,0.01947799,0.240549828,0.004255319,0.011627907,0.007142857,5.2,2.3,0,1.5,0,0,0,0,0,0,0
18,10,2.5,2.4,0,0.3,0.8,11,1,20,13,181,38900,19,1,7,7,120,0,295,43,0,0,1.9,0.1,0.001200012,0.023942538,0.00100001,0.402761795,0.016666667,0.023255814,0.007142857,4.3,1.2,2,1.8,0,0,0,0,0,0,0
22,11.2,7.9,7.8,0,1.5,1.6,16,0,30,27,220,178000,19,0,18,45,121,0,390,58,0,0,4.1,1.2,0.001200012,0.033426184,0.021528525,0.323774283,0.017021277,0.023255814,0.014285714,15.6,3.4,2,7.7,0,0,0,0,0,0,0
12,8.5,6.7,6.6,0,1.5,0.8,19,0,14,41,55,157800,16,1,25,12,181,1,295,55,1,1,5.7,1.4,0.001200012,0.102564103,0.050611556,0.56542811,0.016666667,0.078431373,0.016216216,14.7,2.2,4,8,0,0,0,0,0,0,0
24,5.8,5.5,5.4,0,1.4,1.6,12,1,50,10,191,137700,14,0,32,24,240,1,390,51,0,0,2.3,0.1,0.001200012,0.047058824,0.00100001,0.132375189,0,0,0,13.8,4.9,6,8.3,0,0,0,0,0,0,0
25,12.3,6.8,6.7,2.8,0,1.6,12,1,45,38,170,177200,17,1,8,35,184,2,295,36,0,1,5.9,0,0.033802817,0.071599045,0.033046927,0.729166667,0.077777778,0.14893617,0.037837838,13.4,5.1,2,6.6,0,0,0,0,0,0,0
10,8,9.8,9.7,1.4,0,1.6,13,1,24,34,180,77000,13,1,33,8,4,1,390,44,1,0,3.4,0,0.067114094,0.039037085,0.048939641,0.726141079,1.527659574,5.058823529,1.2,13.3,2.3,6,3.5,0,0,0,0,3,3,3
12,2.6,7.4,7.3,2.6,0,1.6,19,1,44,17,151,36700,18,1,48,32,123,2,390,37,1,0,2.9,0,0.036968577,0.069284065,0.028179598,0.757575758,0.029787234,0.036363636,0.021428571,11.5,5.8,1,4.1,0,0,0,0,0,0,0
11,8.9,7.7,7.6,0,0.6,0.8,12,0,3,31,84,56200,13,1,0,19,241,0,295,79,1,0,2.2,0.1,0.001200012,0.055121727,0.036463081,0.212895377,0.011111111,0,0,16.1,4.1,6,8.4,0,0,0,0,0,0,0
15,10.2,5,4.9,0,0.6,1.6,16,0,13,45,122,195400,13,0,11,12,242,0,295,29,1,0,4.4,0.3,0.005033135,0.061443932,0.035242291,0.657894737,0.033333333,0.172727273,0.021428571,9.7,2.1,5,4.7,0,0,0,0,0,0,0
