,堤体延長,堤体幅,左右壁体高さ,中詰土天端高さ,堤外区間地表面,堤内区間地表面,引張材間隔,在来地盤重量,在来地盤区分,在来地盤N値,在来地盤摩擦角,在来地盤粘着力,在来地盤変形係数,中詰め重量,中詰め区分,中詰めN値,中詰め摩擦角,中詰め粘着力,矢板型,矢板材料,引張材直径,引張材材料番号,腹起し材質,堤外側水位_地震時,堤内側水位_地震時,震度,せん断変形破壊,滑動、支持力,根入れ部の安定,矢板の耐力照査,タイロッドの耐力照査,腹起しの耐力照査
4247,28,9.4,9.0,8.9,0.0,0.6,0.8,18,1,26,3,150,16000,18,0,9,20,202,5,390,86,0,1,2.2,0.0,0.1,0.06993006993006992,0.16583747927031509,0.018587360594795536,0.0028328611898017,0.0,0.0
4248,15,11.9,3.6,3.5,0.0,0.5,0.8,17,0,47,31,227,95200,19,1,31,5,204,5,390,52,1,1,1.4,0.4,0.5,0.14641288433382138,0.10660980810234541,0.001000010000100001,0.0028328611898017,0.006535947712418301,0.0
4249,20,13.1,9.1,9.0,0.0,1.8,1.6,11,0,6,45,265,35400,19,0,43,43,205,3,390,68,1,1,8.2,1.6,0.3,0.15015015015015015,0.1360544217687075,0.043041606886657105,0.09631728045325778,0.0196078431372549,0.007142857142857143
4250,10,10.4,7.9,7.8,0.0,1.8,1.6,14,1,42,14,101,15200,16,0,50,10,265,3,295,64,0,0,7.0,1.3,0.4,0.2604166666666667,0.425531914893617,0.08213552361396304,0.1,0.031007751937984496,0.0380952380952381
4251,22,7.6,6.7,6.6,0.0,1.8,0.8,18,0,26,28,237,194000,14,1,6,23,24,4,390,60,1,1,5.9,1.0,0.1,0.001000010000100001,0.07262164124909223,0.03679852805887764,0.014164305949008499,0.006535947712418301,0.0035714285714285713
4252,12,4.9,5.5,5.4,0.0,1.7,1.6,11,0,11,42,72,173900,12,0,13,35,84,5,295,57,0,1,4.8,0.7,0.3,0.02854695974878675,0.18975332068311196,0.07352941176470588,0.007407407407407408,0.015503875968992248,0.0035714285714285713
4253,24,2.2,4.3,4.2,0.0,1.4,0.8,14,1,46,11,208,153700,19,1,20,2,143,3,390,53,0,0,3.7,0.4,0.5,0.001000010000100001,0.09569377990430622,0.014769230769230769,0.0056657223796034,0.007751937984496124,0.0
4254,15,12.5,3.1,3.0,0.0,1.1,1.6,18,0,30,24,43,133600,17,1,27,14,203,3,295,49,1,1,2.6,0.1,0.1,0.014834594273846612,0.14577259475218657,0.0718993409227082,0.0,0.006535947712418301,0.0
4255,26,9.8,10.0,9.9,0.0,4.2,0.8,11,1,15,38,179,113400,14,0,35,27,262,4,390,45,0,0,8.6,0.0,0.3,0.001000010000100001,0.13440860215053763,0.030816640986132512,0.0056657223796034,0.0,0.0
4256,27,3.2,3.1,3.0,0.0,0.0,1.6,20,1,10,21,159,152900,18,1,10,38,206,4,295,30,0,1,1.4,0.0,0.3,0.054945054945054944,0.08038585209003216,0.001000010000100001,0.003703703703703704,0.02127659574468085,0.0
4257,18,13.5,10.0,9.9,0.0,0.6,0.8,14,0,46,35,294,132800,15,0,17,5,265,5,390,27,1,1,4.9,0.5,0.5,0.30959752321981426,0.1694915254237288,0.028721876495931064,0.0169971671388102,0.048484848484848485,0.007142857142857143
4258,29,10.8,8.8,8.7,0.0,0.8,1.6,17,0,30,4,130,112600,13,1,24,17,25,3,295,89,0,0,4.3,0.6,0.1,0.20449897750511248,0.151285930408472,0.10247651579846284,0.08148148148148149,0.13953488372093023,0.2714285714285714
4259,20,8.1,7.6,7.5,0.0,1.0,0.8,20,1,14,18,265,92400,20,0,31,29,85,4,390,85,1,1,3.8,0.6,0.3,0.2604166666666667,0.12062726176115804,0.017333525928065866,0.0084985835694051,0.0,0.0
4260,11,5.3,6.4,6.3,0.0,1.1,1.6,14,0,50,32,101,72300,18,0,39,42,144,4,295,81,0,0,3.2,0.5,0.5,0.3021148036253776,0.2066115702479339,0.04270462633451957,0.007407407407407408,0.0,0.0
4261,22,2.6,5.2,5.1,0.0,1.0,0.8,17,1,34,1,237,52100,16,1,46,9,204,5,390,78,0,1,2.6,0.3,0.2,0.001000010000100001,0.05537098560354375,0.012036108324974924,0.0028328611898017,0.0,0.0
4262,13,12.9,4.1,4.0,0.0,0.9,0.8,20,1,18,15,72,32000,13,0,2,21,263,3,295,74,1,1,2.0,0.1,0.4,0.07189072609633357,0.29673590504451036,0.02096069868995633,0.0,0.0,0.0
4263,24,10.2,2.9,2.8,0.0,0.7,1.6,14,0,3,29,208,11800,11,0,9,33,23,4,390,70,0,0,1.4,0.0,0.5,0.06447453255963895,0.07892659826361484,0.012838343853642879,0.0226628895184136,0.046511627906976744,0.04285714285714286
4264,29,11.5,8.3,8.2,0.0,2.6,0.8,18,0,13,43,246,150900,11,1,20,26,24,4,295,86,0,0,7.8,2.5,0.2,0.001000010000100001,0.08658008658008658,0.03198294243070362,0.044444444444444446,0.05426356589147287,0.04285714285714286
4265,16,14.0,2.9,2.8,0.0,1.1,0.8,17,1,34,26,23,31200,12,1,43,12,26,5,390,51,1,0,1.1,1.0,0.2,0.056753688989784334,0.2247191011235955,0.001000010000100001,0.0,0.0,0.0
4266,10,6.0,5.9,5.8,0.0,2.3,0.8,15,0,33,26,217,110600,16,1,35,6,143,5,295,78,0,0,5.4,1.5,0.1,0.001000010000100001,0.06835269993164729,0.03497522588166715,0.011111111111111112,0.007751937984496124,0.0
4267,18,8.5,8.6,8.5,0.0,4.1,0.8,13,1,2,9,294,189800,17,0,6,36,145,3,390,44,1,0,4.1,2.5,0.5,0.001000010000100001,0.10245901639344263,0.001000010000100001,0.0,0.0,0.0
4268,30,5.7,7.4,7.3,0.0,0.2,1.6,17,1,38,23,130,169700,14,1,13,3,205,4,295,40,0,0,7.3,0.0,0.2,0.5208333333333334,0.3003003003003003,0.06106870229007634,0.037037037037037035,0.4883720930232558,0.06190476190476191
4269,20,3.0,6.2,6.1,0.0,0.4,1.6,20,0,22,37,265,149500,12,1,20,16,264,5,390,37,1,1,6.0,0.1,0.4,0.35335689045936397,0.1447178002894356,0.04823151125401929,0.036827195467422094,0.42424242424242425,0.15357142857142858
4270,15,1.5,2.3,2.2,0.0,0.3,1.6,17,1,17,20,139,69500,20,1,39,21,25,3,390,49,1,0,1.3,0.0,0.3,0.019327406262079627,0.06238303181534622,0.001000010000100001,0.0028328611898017,0.006535947712418301,0.004761904761904762
4271,27,11.9,9.3,9.2,0.0,1.6,0.8,11,0,1,34,275,49300,17,0,46,33,85,3,295,45,0,1,5.4,1.5,0.5,0.36363636363636365,0.14084507042253522,0.019411193788417987,0.040740740740740744,0.015503875968992248,0.0
4272,17,9.1,8.1,8.0,0.0,1.7,1.6,14,1,37,3,110,29200,15,0,2,45,144,4,390,41,1,1,4.7,1.4,0.1,0.04342162396873643,0.15337423312883436,0.05291005291005291,0.0169971671388102,0.05228758169934641,0.007142857142857143
4273,29,6.4,6.9,6.8,0.0,1.7,0.8,17,1,21,17,246,9000,12,1,9,13,204,5,295,37,0,0,4.0,1.1,0.3,0.001000010000100001,0.09025270758122744,0.012059089538739824,0.011111111111111112,0.0425531914893617,0.0
4274,16,8.9,9.6,9.5,0.0,3.3,1.6,16,0,42,45,23,88200,13,0,31,43,206,3,390,69,1,0,6.9,2.0,0.3,0.1893939393939394,0.33112582781456956,0.19386106623586427,0.0084985835694051,0.0,0.0
4275,20,10.2,6.9,6.8,0.0,2.6,0.8,20,0,1,14,61,28400,13,1,43,36,207,3,295,85,0,0,3.2,1.5,0.5,0.12091898428053205,0.4329004329004329,0.047505938242280284,0.0,0.0,0.0
4276,11,7.4,5.7,5.6,0.0,2.4,1.6,14,1,36,28,197,8200,11,0,50,3,266,4,390,81,1,1,2.8,1.0,0.2,0.001000010000100001,0.04926108374384236,0.001000010000100001,0.0,0.0,0.0
4277,23,4.7,4.5,4.4,0.0,2.0,0.8,17,0,21,42,32,187000,19,0,6,15,26,4,295,77,0,0,2.2,0.6,0.3,0.001000010000100001,0.16556291390728478,0.06783493499152063,0.011111111111111112,0.0,0.0
4278,27,5.9,9.9,9.8,0.0,0.1,1.6,11,0,31,11,71,127200,19,1,17,8,27,5,390,27,0,1,6.7,0.0,0.1,0.6060606060606061,0.48309178743961356,0.45977011494252873,0.9065155807365439,10.75177304964539,1.7714285714285714
4279,17,3.2,8.7,8.6,0.0,0.4,0.8,15,1,15,25,206,107000,16,0,24,20,87,5,295,89,1,0,5.8,0.0,0.2,0.4854368932038835,0.13262599469496023,0.03569303985722784,0.03333333333333333,0.0,0.0
4280,29,13.5,7.5,7.4,0.0,0.6,1.6,18,0,0,39,42,86800,14,1,31,33,146,3,390,85,0,1,5.0,0.5,0.4,0.390625,0.42372881355932207,0.27842227378190254,0.0339943342776204,0.007751937984496124,0.0035714285714285713
4281,10,8.1,5.2,5.1,0.0,0.8,0.8,15,1,19,22,13,46500,19,0,46,12,265,5,390,78,1,1,3.4,0.5,0.3,0.10845986984815617,0.0979431929480901,0.028783881026625092,0.014164305949008499,0.05426356589147287,0.04642857142857143
4282,22,5.3,4.0,3.9,0.0,0.7,1.6,18,0,4,36,149,26400,17,1,2,24,25,5,390,74,0,1,2.6,0.3,0.4,0.10845986984815617,0.0979431929480901,0.028783881026625092,0.014164305949008499,0.05426356589147287,0.04642857142857143
4283,12,2.6,2.8,2.7,0.0,0.6,0.8,11,1,39,4,284,6200,14,1,9,37,84,3,295,70,1,0,1.8,0.2,0.1,0.001000010000100001,0.02284148012791229,0.001000010000100001,0.011111111111111112,0.0,0.0
4284,21,5.1,5.5,5.4,0.0,1.7,0.8,20,1,9,32,61,85400,15,1,31,22,87,4,295,36,0,0,4.3,0.5,0.1,0.001000010000100001,0.12836970474967907,0.03697996918335901,0.007407407407407408,0.0070921985815602835,0.0
4285,25,6.4,2.8,2.7,0.0,0.9,1.6,14,0,19,1,99,25600,15,0,43,15,88,4,390,52,0,0,1.3,0.2,0.3,0.014795088030773782,0.11299435028248588,0.028070175438596492,0.0,0.0,0.0
4286,15,3.6,9.7,9.6,0.0,3.8,1.6,17,0,4,15,235,5400,13,0,50,27,147,5,295,48,1,1,5.2,0.5,0.5,0.001000010000100001,0.10427528675703858,0.03688902551490931,0.0,0.0,0.0
4287,27,14.0,8.5,8.4,0.0,3.7,0.8,11,1,39,29,71,184200,20,1,6,39,207,3,390,44,0,1,4.7,3.6,0.1,0.001000010000100001,0.10351966873706003,0.09538950715421303,0.0028328611898017,0.007751937984496124,0.0
4288,18,11.2,7.3,7.2,0.0,3.4,1.6,14,0,23,43,206,164100,18,0,13,7,266,3,295,41,0,0,4.1,2.8,0.3,0.001000010000100001,0.06697923643670463,0.001000010000100001,0.0,0.0,0.0
4289,22,12.5,4.6,4.5,0.0,0.0,0.8,18,0,34,12,245,104200,18,0,24,44,267,4,295,56,0,0,3.5,0.0,0.5,0.08453085376162299,0.18315018315018314,0.0358530026889752,0.022222222222222223,0.007751937984496124,0.004761904761904762
4290,12,9.7,3.4,3.3,0.0,0.1,1.6,12,1,18,26,80,84000,16,1,31,12,27,5,390,53,1,1,2.5,0.0,0.2,0.10940919037199125,0.14970059880239522,0.029055690072639227,0.0084985835694051,0.0196078431372549,0.014285714285714285
4291,24,7.0,2.2,2.1,0.0,0.1,0.8,15,0,2,40,216,63900,13,0,39,24,86,5,295,49,0,0,1.6,0.0,0.4,0.052576235541535225,0.06211180124223602,0.014348917852445294,0.007407407407407408,0.015503875968992248,0.004761904761904762
4292,15,4.3,9.2,9.1,0.0,1.2,1.6,18,0,38,9,51,43700,11,1,46,36,146,3,390,45,1,1,6.8,0.4,0.1,0.7575757575757576,0.5291005291005292,0.2536997885835095,0.0339943342776204,0.1437908496732026,0.02142857142857143
4293,19,5.5,6.5,6.4,0.0,1.1,1.6,13,1,48,23,90,182800,11,1,6,29,147,3,295,61,0,0,2.5,0.3,0.3,0.11299435028248588,0.1519756838905775,0.020401224073444406,0.003703703703703704,0.007751937984496124,0.0
4294,18,5.3,8.0,7.9,0.0,2.4,0.8,15,0,2,20,2,42900,19,1,35,27,209,5,295,89,0,1,4.5,0.2,0.4,0.001000010000100001,0.033921302578018994,0.001000010000100001,0.0113314447592068,0.006535947712418301,0.004761904761904762
4295,29,2.5,6.8,6.7,0.0,2.3,1.6,18,1,37,34,138,22800,17,0,43,39,268,3,390,85,1,0,3.9,2.2,0.1,0.001000010000100001,0.033921302578018994,0.001000010000100001,0.0113314447592068,0.006535947712418301,0.004761904761904762
4296,24,1.1,2.9,2.8,0.0,1.1,1.6,16,0,32,17,12,141700,15,0,10,44,29,4,390,31,0,1,2.7,0.8,0.5,0.001000010000100001,0.15503875968992248,0.04827031375703942,0.014814814814814815,0.01818181818181818,0.0
4297,15,11.4,9.8,9.7,0.0,4.5,0.8,19,1,16,31,147,121600,12,0,17,11,88,4,295,27,1,1,9.2,2.8,0.2,0.001000010000100001,0.15503875968992248,0.04827031375703942,0.014814814814814815,0.01818181818181818,0.0
4298,13,4.7,2.0,1.9,0.0,0.9,0.8,11,0,26,45,80,141100,17,1,20,43,207,5,390,70,1,1,1.2,0.3,0.3,0.001000010000100001,0.05611672278338945,0.014849647320876128,0.0,0.0,0.0
4299,24,1.9,8.9,8.8,0.0,0.2,1.6,14,1,10,14,216,121000,15,0,27,10,266,3,295,66,1,0,2.5,0.0,0.5,0.7462686567164178,0.07457121551081282,0.001000010000100001,0.011111111111111112,0.0,0.004761904761904762
4300,15,12.3,7.7,7.6,0.9,0.0,0.8,18,1,46,28,51,100800,12,0,34,22,26,4,390,63,0,1,2.6,0.0,0.1,0.12091898428053205,0.12121212121212122,0.03490401396160558,0.053824362606232294,0.03875968992248062,0.010714285714285714
4301,16,5.7,9.0,8.9,0.0,1.4,0.8,17,0,41,11,31,140300,16,0,10,34,269,4,295,48,0,0,8.6,0.1,0.1,0.4694835680751174,0.17482517482517484,0.0681044267877412,0.036827195467422094,0.0718954248366013,0.04285714285714286
4302,27,3.0,7.8,7.7,0.0,1.5,1.6,11,0,26,25,166,120200,13,1,17,1,29,5,390,44,1,0,7.4,1.4,0.3,0.4694835680751174,0.17482517482517484,0.0681044267877412,0.036827195467422094,0.0718954248366013,0.04285714285714286
4303,25,9.3,8.1,8.0,0.0,1.8,1.6,13,1,35,39,99,139700,18,1,20,33,147,3,390,87,1,0,3.9,1.2,0.4,0.24937655860349128,0.24875621890547267,0.0275735294117647,0.0056657223796034,0.0,0.0
4304,30,10.6,5.4,5.3,0.0,1.4,0.8,17,0,45,8,138,79900,18,0,31,25,148,3,390,36,1,0,5.0,0.9,0.1,0.03055300947143294,0.14064697609001406,0.07633587786259541,0.014164305949008499,0.03636363636363636,0.004761904761904762
4305,20,7.8,4.2,4.1,0.0,1.2,1.6,11,1,30,22,273,59700,16,1,39,38,208,4,295,33,0,1,3.8,0.6,0.3,0.001000010000100001,0.05567928730512249,0.001000010000100001,0.007407407407407408,0.0851063829787234,0.007142857142857143
4306,11,5.1,3.0,2.9,0.0,0.9,0.8,14,1,14,36,109,39500,14,1,46,5,267,5,390,29,1,0,2.7,0.3,0.5,0.017076502732240435,0.10604453870625663,0.01327874294566781,0.0056657223796034,0.01818181818181818,0.004761904761904762
4307,15,6.3,8.4,8.3,0.0,3.2,1.6,18,0,24,5,147,178700,14,0,6,43,268,5,295,45,0,1,5.4,1.0,0.2,0.001000010000100001,0.16181229773462785,0.06648199445983378,0.0,0.0,0.0
4308,27,3.6,7.2,7.1,0.0,3.0,0.8,12,0,9,19,283,158500,11,1,13,10,28,3,390,41,1,0,4.7,0.5,0.4,0.001000010000100001,0.07215007215007216,0.03330557868442964,0.0084985835694051,0.0,0.0
4309,17,14.0,6.0,5.9,0.0,2.7,1.6,15,1,44,33,118,138300,19,1,20,22,87,4,295,37,0,1,4.0,0.1,0.1,0.001000010000100001,0.06997900629811057,0.01942061822301343,0.0,0.0,0.0
4310,29,11.2,4.8,4.7,1.8,0.0,1.6,18,0,28,2,254,118200,17,0,27,34,147,5,390,33,1,0,2.9,0.0,0.2,0.0558659217877095,0.09328358208955223,0.034502587694077054,0.0084985835694051,0.04242424242424243,0.004761904761904762
4311,19,8.5,3.6,3.5,1.7,0.0,0.8,12,1,13,16,90,98000,14,1,34,2,207,5,295,30,0,1,2.3,0.0,0.4,0.0835421888053467,0.19455252918287938,0.022628700735432772,0.007407407407407408,0.028368794326241134,0.0
4312,28,11.0,6.4,6.3,0.0,0.8,0.8,20,1,33,44,166,177300,15,0,6,32,209,3,390,61,1,0,3.5,0.5,0.4,0.11534025374855825,0.11363636363636363,0.001000010000100001,0.0084985835694051,0.0,0.0
4313,30,5.5,4.0,3.9,0.0,0.7,0.8,17,1,2,26,138,136900,20,0,20,12,28,4,390,54,1,0,2.1,0.2,0.2,0.05959475566150178,0.06944444444444445,0.012022843402464681,0.0084985835694051,0.006535947712418301,0.004761904761904762
4314,13,6.8,9.4,9.3,0.0,2.2,1.6,11,1,13,40,176,77100,20,0,31,4,29,5,295,70,0,0,2.2,0.7,0.4,0.33444816053511706,0.08865248226950355,0.16238159675236807,0.14074074074074075,0.6201550387596899,0.7714285714285715
4315,11,13.1,9.7,9.6,4.1,0.0,1.6,13,0,22,9,109,96600,15,1,34,36,147,3,390,46,0,0,6.4,0.0,0.1,0.10515247108307045,0.2724795640326976,0.1767304860088365,0.11614730878186968,0.023255813953488372,0.004761904761904762
4316,15,1.3,7.0,6.9,0.0,2.1,0.8,18,1,32,23,147,36700,15,0,46,29,148,3,295,62,0,0,6.8,0.1,0.3,0.001000010000100001,0.1972386587771203,0.05037783375314861,0.025925925925925925,0.0,0.0
4317,27,11.6,5.8,5.7,0.2,0.0,1.6,11,1,17,37,283,16600,13,1,2,41,207,4,390,58,1,0,5.5,0.0,0.5,0.15360983102918588,0.09842519685039369,0.01211998788001212,0.07365439093484419,0.06535947712418301,0.01904761904761905
4318,22,10.2,10.0,9.9,0.0,4.3,1.6,19,0,11,20,157,135500,11,0,20,1,268,5,295,70,1,1,7.1,3.1,0.4,0.001000010000100001,0.2150537634408602,0.053357047576700754,0.007407407407407408,0.006535947712418301,0.007142857142857143
4319,30,12.7,4.7,4.6,0.0,0.1,1.6,17,1,32,3,234,15800,11,1,43,32,270,3,295,36,1,1,2.9,0.0,0.3,0.044111160123511246,0.1072961373390558,0.019087004930809608,0.037037037037037035,0.024242424242424242,0.0035714285714285713
4320,24,4.7,7.6,7.5,2.8,0.0,1.6,15,0,31,3,128,95200,16,1,34,26,87,4,295,63,1,1,5.0,0.0,0.2,0.48780487804878053,0.3125,0.15706806282722513,0.044444444444444446,0.013071895424836602,0.0035714285714285713
4321,25,11.2,8.9,8.8,0.0,0.9,0.8,15,0,27,31,107,134700,19,1,10,37,31,4,295,48,1,0,2.2,0.4,0.2,0.2645502645502646,0.15772870662460567,0.15789473684210525,0.05185185185185185,0.0196078431372549,0.004761904761904762
4322,23,4.4,9.2,9.1,0.0,1.2,1.6,17,1,36,45,40,154300,14,0,13,23,149,5,390,25,1,1,5.7,0.2,0.3,0.4347826086956522,0.27027027027027023,0.11527377521613832,0.0113314447592068,0.07272727272727272,0.0035714285714285713
4323,13,1.7,8.0,7.9,0.0,1.3,0.8,11,0,20,14,176,134100,12,0,20,36,208,3,295,87,0,0,5.0,0.0,0.5,0.49751243781094534,0.13679890560875513,0.047562425683709865,0.011111111111111112,0.0,0.0
4324,17,3.0,5.3,5.2,0.0,1.1,1.6,15,0,31,28,214,74300,12,1,31,28,209,3,390,37,0,0,1.5,0.0,0.2,0.001000010000100001,0.03816793893129771,0.014144271570014143,0.0,0.0,0.0
4325,29,13.3,4.1,4.0,0.0,1.0,0.8,18,1,15,42,50,54100,20,0,38,41,269,4,295,33,0,1,1.3,0.8,0.4,0.0691085003455425,0.2710027100271003,0.001000010000100001,0.0,0.0,0.0
4326,12,1.5,9.5,9.4,0.0,2.8,1.6,12,1,25,11,88,193200,20,0,50,33,270,4,295,49,0,1,7.2,2.3,0.1,0.03856536829926726,0.24937655860349128,0.07931262392597488,0.022222222222222223,0.015503875968992248,0.0035714285714285713
4327,24,11.8,8.3,8.2,0.0,2.7,0.8,16,0,10,25,224,173100,18,1,6,1,30,5,390,45,1,1,6.3,1.8,0.3,0.15082956259426847,0.1402524544179523,0.05522319374137137,0.0339943342776204,0.05228758169934641,0.010714285714285714
4328,14,9.1,7.1,7.0,0.0,2.6,0.8,19,1,45,39,59,152900,15,0,13,13,89,3,295,41,0,0,5.4,1.4,0.5,0.3787878787878788,0.2857142857142857,0.25,0.007407407407407408,0.007751937984496124,0.0
4329,19,10.3,4.4,4.3,0.0,1.8,1.6,13,1,4,8,98,93000,15,1,24,6,90,3,390,57,1,0,2.2,0.9,0.2,0.001000010000100001,0.11534025374855825,0.01285071749839366,0.0,0.0,0.0
4330,30,7.6,3.2,3.1,0.0,1.4,0.8,17,0,40,22,233,72900,13,1,31,18,150,4,295,53,0,1,1.7,0.5,0.4,0.001000010000100001,0.06626905235255136,0.001000010000100001,0.0,0.0,0.0
4331,21,4.9,2.1,2.0,0.0,0.9,1.6,20,1,24,36,69,52700,11,0,38,30,209,4,390,50,1,0,1.0,0.2,0.1,0.001000010000100001,0.028993911278631487,0.001000010000100001,0.0,0.0,0.0
4332,11,2.1,9.0,8.9,2.1,0.0,0.8,13,1,9,5,205,32500,18,1,46,43,269,5,295,46,0,1,3.0,0.0,0.2,0.2159827213822894,0.10834236186348863,0.021617726535759323,0.018518518518518517,0.007751937984496124,0.0035714285714285713
4333,16,3.4,6.3,6.2,0.0,0.4,1.6,18,0,19,19,243,171700,18,1,6,35,270,3,390,62,0,0,4.5,0.0,0.5,0.4310344827586207,0.2032520325203252,0.04924086992203529,0.025495750708215296,0.023255813953488372,0.023809523809523808
4334,27,13.7,5.1,5.0,0.0,0.5,0.8,11,1,3,33,79,151500,16,0,13,3,30,3,295,58,0,1,3.6,0.4,0.1,0.21008403361344538,0.11764705882352941,0.048780487804878044,0.014814814814814815,0.015503875968992248,0.007142857142857143
4335,10,1.9,2.4,2.3,0.0,0.3,0.8,15,1,14,2,117,91600,16,1,24,40,31,4,295,74,0,1,0.8,0.2,0.4,0.028129395218002815,0.05030181086519115,0.001000010000100001,0.0,0.0,0.0
4336,22,12.3,9.3,9.2,0.0,1.7,1.6,19,0,49,16,253,71500,14,1,31,8,90,4,390,70,1,0,3.4,1.2,0.5,0.44052863436123346,0.15082956259426847,0.018613308515588647,0.0028328611898017,0.0,0.0
4337,26,13.5,6.6,6.5,0.0,1.5,0.8,13,0,8,30,291,11600,14,0,43,45,91,5,295,86,1,0,5.5,1.0,0.3,0.06925207756232687,0.09950248756218905,0.03339827442248817,0.044444444444444446,0.006535947712418301,0.004761904761904762
4338,24,6.8,6.9,6.8,1.1,0.0,1.6,15,1,18,44,224,31100,19,1,46,32,209,3,390,62,1,0,2.1,0.0,0.4,0.24509803921568626,0.08071025020177562,0.001000010000100001,0.0113314447592068,0.006535947712418301,0.0
4339,15,4.0,5.7,5.6,1.5,0.0,0.8,19,0,2,13,59,11000,17,0,2,44,269,4,295,59,1,0,2.2,0.0,0.1,0.05083884087442806,0.14598540145985403,0.08498583569405099,0.02962962962962963,0.006535947712418301,0.004761904761904762
4340,26,1.3,4.5,4.4,1.7,0.0,1.6,12,1,37,27,195,189800,14,0,9,12,29,4,390,55,0,1,2.1,0.0,0.2,0.0514668039114771,0.03897116134060795,0.001000010000100001,0.0056657223796034,0.007751937984496124,0.0035714285714285713
4341,27,7.8,5.8,5.7,0.0,2.4,1.6,11,1,33,10,174,30300,18,0,35,23,272,5,295,40,0,0,5.3,0.4,0.2,0.001000010000100001,0.1183431952662722,0.03041825095057034,0.003703703703703704,0.007751937984496124,0.0
4342,18,5.1,4.6,4.5,0.0,2.0,1.6,15,0,17,24,10,10200,15,0,43,35,32,5,390,36,1,1,4.1,0.0,0.4,0.49504950495049505,0.5649717514124294,0.7407407407407407,0.06515580736543909,0.0,0.0
4343,29,2.3,3.4,3.3,0.0,0.0,0.8,18,0,2,37,146,189000,13,1,50,2,91,3,295,32,0,0,2.7,0.0,0.1,0.0929368029739777,0.048169556840077066,0.023391812865497075,0.014814814814814815,0.028368794326241134,0.004761904761904762
4344,20,12.7,2.2,2.1,0.0,0.1,1.6,11,1,37,6,281,168900,20,0,6,14,151,4,390,29,1,0,1.7,0.0,0.3,0.09487666034155598,0.05189413596263622,0.001000010000100001,0.0,0.024242424242424242,0.004761904761904762
4345,11,9.9,9.1,9.0,0.0,0.7,0.8,15,0,21,20,117,148700,18,1,13,27,210,5,295,25,0,1,7.3,0.4,0.4,0.4694835680751174,0.37593984962406013,0.11494252873563218,0.025925925925925925,0.425531914893617,0.007142857142857143
4346,10,9.7,2.5,2.4,0.0,0.5,1.6,17,1,26,17,29,8800,16,1,43,24,272,3,390,53,0,0,2.2,0.1,0.5,0.390625,0.09765625,0.03758221108675227,0.0226628895184136,0.007751937984496124,0.004761904761904762
4347,25,1.7,5.5,5.4,0.2,0.0,0.8,15,0,26,17,224,88200,20,1,34,18,89,4,390,80,0,0,4.0,0.0,0.5,0.390625,0.09765625,0.03758221108675227,0.0226628895184136,0.007751937984496124,0.004761904761904762
4348,25,8.2,6.7,6.6,0.0,1.9,0.8,14,0,21,45,203,127700,14,0,10,29,33,4,295,65,0,1,4.0,0.3,0.4,0.001000010000100001,0.09242144177449169,0.03441353599082306,0.03333333333333333,0.023255813953488372,0.007142857142857143
4349,19,13.3,9.7,9.6,1.4,0.0,0.8,12,1,20,45,98,8200,18,0,2,23,150,5,390,26,1,0,3.7,0.0,0.4,0.35842293906810035,0.23640661938534277,0.6936416184971098,0.2096317280453258,0.4,0.01904761904761905
4350,10,10.6,8.5,8.4,2.2,0.0,1.6,16,0,5,14,233,187000,16,1,9,36,209,3,295,88,0,1,3.8,0.0,0.5,0.2801120448179272,0.19920318725099603,0.03777148253068933,0.02962962962962963,0.007751937984496124,0.0035714285714285713
4351,11,4.0,9.8,9.7,0.0,4.0,1.6,15,0,0,42,213,27500,19,0,35,2,153,3,390,73,0,0,9.6,3.3,0.5,0.001000010000100001,0.17271157167530224,0.049301561216105176,0.06515580736543909,0.023255813953488372,0.014285714285714285
4352,30,10.3,2.0,1.9,0.7,0.0,0.8,18,1,10,11,146,47100,14,1,38,33,271,4,295,50,0,0,1.1,0.0,0.1,0.010933741526350318,0.041631973355537054,0.001000010000100001,0.007407407407407408,0.007751937984496124,0.004761904761904762
4353,25,8.9,6.2,6.1,0.0,0.1,1.6,15,0,4,39,20,166100,12,0,6,38,31,5,295,62,0,0,5.6,0.0,0.5,0.2881844380403458,0.1663893510815308,0.039177277179236046,0.031161473087818695,0.006535947712418301,0.0
4354,15,6.1,5.0,4.9,0.4,0.0,0.8,18,1,40,8,155,145900,20,1,13,6,91,3,390,58,1,1,4.5,0.0,0.2,0.2881844380403458,0.1663893510815308,0.039177277179236046,0.031161473087818695,0.006535947712418301,0.0
4355,27,3.4,3.8,3.7,0.7,0.0,1.6,12,0,24,22,291,125700,17,0,20,18,151,4,295,54,0,0,3.4,0.0,0.4,0.18484288354898337,0.06289308176100629,0.022800684020520615,0.018518518518518517,0.023255813953488372,0.004761904761904762
4356,10,4.6,9.2,9.1,0.0,1.3,0.8,16,0,34,36,29,65900,17,1,31,11,152,4,390,70,0,0,4.7,0.0,0.1,0.17301038062283736,0.24509803921568626,0.22304832713754646,0.0056657223796034,0.0,0.0
4357,22,1.9,8.0,7.9,2.4,0.0,1.6,19,1,19,5,165,45700,15,1,38,23,211,5,295,66,0,1,4.7,0.0,0.3,0.3861003861003861,0.21551724137931036,0.05185825410544511,0.04814814814814815,0.023255813953488372,0.007142857142857143
